id,title,date,guid,name,objectType,physicalDescription,place,setName,topic
ld1-1643399055209-1643399096262-2,Ferrum met. 200,,http://n2t.net/ark:/65665/ng49ca746ac-b514-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Pellets']",['overall: 4.7 cm x 1.3 cm; 1 27/32 in x 1/2 in'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398784036-0,Buckley's Dental Glycerite,,http://n2t.net/ark:/65665/ng49ca746ad-ae6e-704b-e053-15f76fa0b4fa,,"['Supplies, Dental, Batch of', 'pharmaceutical', 'Supplies, Dental, Batch of; Dentistry']",['overall: 3 1/8 in x 1 5/8 in x 1 1/4 in; 7.9375 cm x 4.1275 cm x 3.175 cm'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398784037-1,Buckley's Dental Glycerite,,http://n2t.net/ark:/65665/ng49ca746ad-aee9-704b-e053-15f76fa0b4fa,,['pharmaceutical'],['overall: 3 7/8 in x 1 3/4 in x 1 1/4 in; 9.8425 cm x 4.445 cm x 3.175 cm'],,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997144-0,BOUTIQUE PHARMACEUTIQUE,1637,http://n2t.net/ark:/65665/ng49ca746ab-a7ab-704b-e053-15f76fa0b4fa,,"['print', 'print; ART OBJECTS']","['paper (overall material)', 'ink (overall material)', 'white (overall color)', 'black (overall color)', 'etching (overall production method/technique)', 'overall: 33 cm x 22.7 cm; 13 in x 8 15/16 in', 'image: 29.5 cm x 19.5 cm; 11 5/8 in x 7 11/16 in']","['France: Auvergne-Rhône-Alpes, Lyon']","['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643399055209-1643399076107-0,"Sulfathiazole Ointment, 5%",,http://n2t.net/ark:/65665/ng49ca746a1-3059-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],"['otc preparation', 'pharmaceutical', 'Drugs']","['overall: 11.3 cm x 10 cm; 4 7/16 in x 3 15/16 in', 'overall: 4 1/2 in x 4 in; 11.43 cm x 10.16 cm']","['United States: Louisiana, Saint Martinville']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997156-1,Christ the Apothecary,,http://n2t.net/ark:/65665/ng49ca746a8-c0ee-704b-e053-15f76fa0b4fa,,"['painting', 'painting; ART OBJECTS']","['oil on canvas (overall material)', 'overall: 76.3 cm x 63.2 cm; 30 1/16 in x 24 7/8 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643399414441-1643399463182-0,Thio-Albin Tablets,,http://n2t.net/ark:/65665/ng49ca746a5-6014-704b-e053-15f76fa0b4fa,,"['Thio-Albin Tablets', 'pharmaceutical', 'Thio-Albin Tablets; Pharmaceuticals; Drugs; Non-Liquid']","['box: 4 3/4 in x 2 1/4 in x 1 3/8 in; 12.065 cm x 5.715 cm x 3.4925 cm', 'bottle: 4 5/8 in x 2 in x 1 1/4 in; 11.7475 cm x 5.08 cm x 3.175 cm']",,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399077461-0,"Senna, Compound Powder of",,http://n2t.net/ark:/65665/ng49ca746ad-6a40-704b-e053-15f76fa0b4fa,,"['crude drug', 'pharmaceutical']","['overall: 18 cm x 9.5 cm; 7 3/32 in x 3 3/4 in', 'overall: 7 in x 3 3/4 in; 17.78 cm x 9.525 cm']",,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398788992-0,"Zingib., Pulv.",,http://n2t.net/ark:/65665/ng49ca746a5-488e-704b-e053-15f76fa0b4fa,,"['Bottle', 'Zingib., Pulv.; Bottle; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 7 7/8 in x 3 in; 20.0025 cm x 7.62 cm'],,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096265-2,Cinchona off. 200,,http://n2t.net/ark:/65665/ng49ca746ad-0070-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Pellets']",['overall: 4.7 cm x 1.3 cm; 1 27/32 in x 1/2 in'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398783735-0,Dandruff 141,,http://n2t.net/ark:/65665/ng49ca746a9-bb73-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Powder']","['white (overall color)', 'overall: 9.7 cm x 3.5 cm x 3.5 cm; 3 13/16 in x 1 3/8 in x 1 3/8 in']","['United States: New York, Brooklyn']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399080617-1,"Blue Ointment N F, 100 Grains",ca 1960,http://n2t.net/ark:/65665/ng49ca746a5-6560-704b-e053-15f76fa0b4fa,['Norwich Pharmacal Company'],"['Pharmaceutical', 'pharmaceutical', '?; Pharmaceutical; Prescription Medicines; Drugs']","['box: 3/4 in x 3 3/8 in x 5/8 in; 1.905 cm x 8.5725 cm x 1.5875 cm', 'tube: 1/2 in x 3 1/8 in x 3/4 in; 1.27 cm x 7.9375 cm x 1.905 cm']","['United States: New York, Norwich']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398786628-1,"Thyroid, Enseals, No. 41, 3 grs.(0.2 Gm.)",,http://n2t.net/ark:/65665/ng49ca746a5-5650-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],"['pharmaceutical', 'Pharmaceuticals; Drugs; Non-Liquid']",['overall: 4 7/8 in x 2 in x 1 1/8 in; 12.3825 cm x 5.08 cm x 2.8575 cm'],"['United States: Indiana, Indianapolis']",['Medicine and Science: Medicine'],
ld1-1643399414441-1643399463212-0,"Ergotin, Bonjean Tablet Triturates",,http://n2t.net/ark:/65665/ng49ca746a5-6224-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Ergotin, Bonjean Tablet Triturates', 'pharmaceutical', 'Ergotin, Bonjean Tablet Triturates; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 4 1/2 in x 1 3/4 in x 1 in; 11.43 cm x 4.445 cm x 2.54 cm'],"['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643398912743-1643398928313-0,Magnesium Oxide,,http://n2t.net/ark:/65665/ng49ca746ad-ab38-704b-e053-15f76fa0b4fa,,['pharmaceutical'],['overall: 6 1/8 in x 3 5/8 in x 3 5/8 in; 15.5575 cm x 9.2075 cm x 9.2075 cm'],,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997106-0,Cholera Præservativmann (Cholera Prevention Man),,http://n2t.net/ark:/65665/ng49ca746ab-b498-704b-e053-15f76fa0b4fa,"['Wunder', 'Campe']","['print', 'print; ART OBJECTS']","['paper (overall material)', 'ink (overall material)', 'white (overall color)', 'black (overall color)', 'etching (overall production method/technique)', 'overall: 40 cm x 24.5 cm; 15 3/4 in x 9 5/8 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Religion', 'Art']","['Public Health', 'Ophthalmology', 'Pharmacy']"
ld1-1643398775873-1643398786815-1,"Surital Sodium, thiamylal sodium, 0.5gr.",1955,http://n2t.net/ark:/65665/ng49ca746a5-3c35-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Thiamylal Sodium', 'pharmaceutical', 'Thiamylal Sodium; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 3 in x 5/8 in; 7.62 cm x 1.5875 cm'],"['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643399486815-1643399518582-1,Chloromycetin Ophthalmic,,http://n2t.net/ark:/65665/ng49ca746a5-73fd-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Chloramphenicol Ophthalmic', 'biological', 'antibiotic', 'Chloramphenicol Ophthalmic; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 2 3/4 in x 1 in; 6.985 cm x 2.54 cm'],"['United States: Michigan, Detroit']","['Medicine and Science: Medicine', 'Health & Medicine']",['Ophthalmology']
ld1-1643398775873-1643398782152-0,Goody's Headache Powders,1936-10-13,http://n2t.net/ark:/65665/ng49ca746ad-a489-704b-e053-15f76fa0b4fa,"[""Goody's""]","['pharmaceutical', 'otc preparation']","['potassium bromide, 7 1/2 grams (drug active ingredients)', 'aspirin (drug active ingredients)', 'caffeine citrate (drug active ingredients)', 'paper (packaging material)', 'cellophane (packaging material)', 'acetanilid, 2 1/2 grams (drug active ingredients)', 'overall: 2 1/4 in x 3 5/8 in x 1/8 in; 5.715 cm x 9.2075 cm x .3175 cm']","['United States: North Carolina, Winston-Salem']","['Medicine and Science: Medicine', 'Balm of America']",
ld1-1643398986850-1643398997639-1,Pil agar,18th century,http://n2t.net/ark:/65665/ng49ca746a8-a24a-704b-e053-15f76fa0b4fa,,['jar'],"['ceramic (overall material)', 'overall: 12.2 cm x 9 cm; 4 13/16 in x 3 17/32 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643399055209-1643399096229-0,"Coles ""F"" Factor",,http://n2t.net/ark:/65665/ng49ca746a9-7501-704b-e053-15f76fa0b4fa,['Cole Chemical Company'],"['Pharmaceutical Preparation, Bottle', 'pharmaceutical', 'Pharmaceutical Preparation, Bottle; Pharmaceutical; Perles']","['linoleic acid (overall material)', 'linolenic acid (overall material)', 'amber (overall color)', 'average spatial: 14.7 cm x 6.3 cm x 4.2 cm; 5 13/16 in x 2 1/2 in x 1 5/8 in']","['United States: Missouri, St. Louis']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998100-0,"Prescription Label, Apotheke von C. Lesaulnier in Niederbreisig",,http://n2t.net/ark:/65665/ng49ca746ad-29ed-704b-e053-15f76fa0b4fa,,['prescription label'],,,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643398986850-1643398997587-0,Albarello,,http://n2t.net/ark:/65665/ng49ca746a8-87fd-704b-e053-15f76fa0b4fa,,"['jar', 'albarello']","['ceramic (overall material)', 'overall: 24.6 cm x 12.5 cm; 9 11/16 in x 4 29/32 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643398986850-1643398998077-0,"Prescription Label, Apotheke in Steele",1858-11-09,http://n2t.net/ark:/65665/ng49ca746ad-214d-704b-e053-15f76fa0b4fa,,['prescription label'],"['paper (overall material)', 'ink (overall material)', 'overall: 13.7 cm x 5.5 cm; 5 3/8 in x 2 3/16 in']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643398986850-1643399010044-0,SC-3402,1950,http://n2t.net/ark:/65665/ng49ca746aa-065c-704b-e053-15f76fa0b4fa,['G. D. Searle and Company'],"['Pharmaceutical', 'pharmaceutical, experimental']","['glass (overall material)', 'average spatial: 5.7 cm x 1.9 cm; 2 1/4 in x 3/4 in', 'overall: 2 1/4 in x 7/8 in x 7/8 in; 5.715 cm x 2.2225 cm x 2.2225 cm']","['United States: Illinois, Chicago']",['Medicine and Science: Medicine'],
ld1-1643399414441-1643399463089-1,Sodium Sulamyd Opthalmic Ointment 10%,,http://n2t.net/ark:/65665/ng49ca746a5-6180-704b-e053-15f76fa0b4fa,,"['Sodium Sulfacetamide', 'pharmaceutical', 'Sodium Sulfacetamide; Pharmaceuticals; Drugs; Non-Liquid']","['box: 3/4 in x 3 1/8 in x 5/8 in; 1.905 cm x 7.9375 cm x 1.5875 cm', 'tube: 2 7/8 in x 3/4 in x 1/2 in; 7.3025 cm x 1.905 cm x 1.27 cm']",,['Medicine and Science: Medicine'],
ld1-1643399414441-1643399436475-0,Indigo S.C.,,http://n2t.net/ark:/65665/ng49ca746ad-ab95-704b-e053-15f76fa0b4fa,,['pharmaceutical'],['overall: 8 1/2 in x 4 in; 21.59 cm x 10.16 cm'],,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998161-0,"Prescription Label, Apotheke von ? Fr. Kruse",,http://n2t.net/ark:/65665/ng49ca746ad-0eb4-704b-e053-15f76fa0b4fa,,['prescription label'],"['paper (overall material)', 'ink (overall material)']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643399414441-1643399451922-0,Duphaston,,http://n2t.net/ark:/65665/ng49ca746ad-a80b-704b-e053-15f76fa0b4fa,,"['pharmaceutical', 'Dydrogesterone', 'Dydrogesterone; Pharmaceuticals; Drugs; Non-Liquid']","['box: 2 1/4 in x 1 1/4 in x 1 1/4 in; 5.715 cm x 3.175 cm x 3.175 cm', 'bottle: 2 in x 1 1/8 in; 5.08 cm x 2.8575 cm']",,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399076100-1,Dexedrine Sulfate Tablets,,http://n2t.net/ark:/65665/ng49ca746ad-a1d8-704b-e053-15f76fa0b4fa,,['pharmaceutical'],['overall: 3 1/8 in x 1 1/4 in; 7.9375 cm x 3.175 cm'],"['United States: Louisiana, Saint Martinville']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398786871-0,Serpasil,,http://n2t.net/ark:/65665/ng49ca746a5-3c34-704b-e053-15f76fa0b4fa,,"['Reserpine', 'pharmaceutical', 'Reserpine; Pharmaceuticals; Drugs; Non-Liquid']","['box: 3 1/8 in x 1 1/2 in x 1 1/8 in; 7.9375 cm x 3.81 cm x 2.8575 cm', 'bottle: 2 7/8 in x 1 3/8 in x 1 in; 7.3025 cm x 3.4925 cm x 2.54 cm']",,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399096487-2,"Mercurius Sulphuricus, 10M",,http://n2t.net/ark:/65665/ng49ca746a9-7752-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']","['sulfate of mercury (overall material)', 'beige (overall color)', 'overall: 5.9 cm x 1.6 cm; 2 5/16 in x 5/8 in']",,['Medicine and Science: Medicine'],
ld1-1643398912743-1643398939704-0,Smeloff-Cutter Heart Valve,after 1966,http://n2t.net/ark:/65665/ng49ca746b1-ea44-704b-e053-15f76fa0b4fa,"['Cutter Laboratories, Inc.']","['artificial heart valve', 'cardiology']","['titanium (valve material)', 'cloth (valve material)', 'silastic (valve material)', 'valve: 3.2 cm x 2.6 cm; 1 1/4 in x 1 1/32 in']","['United States: California, Berkeley']","['Medicine and Science: Medicine', 'Health & Medicine', 'Artificial Heart Valves']","['Cardiology', 'Artificial Organs', 'Prosthesis']"
ld1-1643398775873-1643398788422-0,Liquamast Solution for Mastitis,ca 1962,http://n2t.net/ark:/65665/ng49ca746a5-6630-704b-e053-15f76fa0b4fa,['Charles Pfizer and Company'],"['pharmaceutical', 'biological', 'antibiotic, veterinary', 'Oxytetracycline Hydrochloride; Antibiotics; Veterinary Medicine; Biologicals; Drugs; Non-Liquid']","['paper (box material)', 'aluminum (tube material)', 'oxytetracycline hydrochloride, 30 mg per gram (drug active ingredients)', 'overall: 3.2 cm x 12 cm x 2.5 cm; 1 1/4 in x 4 23/32 in x 31/32 in', 'overall: 3.2 cm x 11.8 cm x 2.4 cm; 1 1/4 in x 4 21/32 in x 15/16 in', 'overall: 1 1/4 in x 4 3/4 in x 1 in; 3.175 cm x 12.065 cm x 2.54 cm']","['United States: New York, New York City']",['Medicine and Science: Medicine'],
ld1-1643399486815-1643399518823-2,Bromoform Merck,,http://n2t.net/ark:/65665/ng49ca746a5-5bf1-704b-e053-15f76fa0b4fa,,"['Bromoform Merck', 'pharmaceutical', 'Bromoform Merck; Pharmaceuticals; Drugs; Liquid']",['overall: 2 7/8 in x 1 in; 7.3025 cm x 2.54 cm'],,['Medicine and Science: Medicine'],
ld1-1643399414441-1643399463366-0,Calomel and Sodium Bicarbonate tablet triturates,,http://n2t.net/ark:/65665/ng49ca746a5-5240-704b-e053-15f76fa0b4fa,['Ray Chemical Company'],"['Calomel and Sodium Bicarbonate Tablet Triturates', 'pharmaceutical', 'Calomel and Sodium Bicarbonate Tablet Triturates; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 4 5/8 in x 1 5/8 in x 1 in; 11.7475 cm x 4.1275 cm x 2.54 cm'],"['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398783114-0,"Mercur. Jod. Flav., 3X",1975,http://n2t.net/ark:/65665/ng49ca746a6-a3ab-704b-e053-15f76fa0b4fa,['Boericke & Tafel'],"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Tablets']",['overall: 12.1 cm x 4.3 cm x 4.3 cm; 4 3/4 in x 1 11/16 in x 1 11/16 in'],"['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998143-0,"Prescription Label, Ludw Neubauer Apotheker",,http://n2t.net/ark:/65665/ng49ca746ad-1ea4-704b-e053-15f76fa0b4fa,,['prescription label'],"['paper (overall material)', 'ink (overall material)']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643399055209-1643399096416-1,"Arsenicum, Mm",,http://n2t.net/ark:/65665/ng49ca746a9-7a16-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']","['arsenic (overall material)', 'beige (overall color)', 'overall: 5.9 cm x 1.6 cm; 2 5/16 in x 5/8 in']",,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997185-0,Pestle,,http://n2t.net/ark:/65665/ng49ca746aa-20cc-704b-e053-15f76fa0b4fa,,"['Pestle', 'Pestle; Manufacturing & Dispensing Equip.']","['metal, bell (overall material)', 'overall: 1 1/2 in x 7 1/4 in; 3.81 cm x 18.415 cm']",,['Medicine and Science: Medicine'],
ld1-1643399134763-1643399184189-0,Imitrex,,http://n2t.net/ark:/65665/ng49ca746ad-85aa-704b-e053-15f76fa0b4fa,,['pharmaceutical'],['overall: 3 in x 3 1/2 in x 1 3/8 in; 7.62 cm x 8.89 cm x 3.4925 cm'],,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997498-0,U di Calce,ca 1500,http://n2t.net/ark:/65665/ng49ca746a8-81f0-704b-e053-15f76fa0b4fa,,"['jar', 'albarello']","['ceramic (overall material)', 'overall: 17.3 cm x 13.5 cm; 6 13/16 in x 5 5/16 in']","['Italy: Emilia-Romagna, Faenza']","['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643399055209-1643399096577-0,"Sambu, 30.",,http://n2t.net/ark:/65665/ng49ca746a9-ae08-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']","['elder (overall material)', 'white (overall color)', 'overall: 5 cm x 1 cm; 1 31/32 in x 13/32 in']",,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399105464-0,Woodward's Gripe Water,1988,http://n2t.net/ark:/65665/ng49ca746a9-dc16-704b-e053-15f76fa0b4fa,,"['Patent Medicine, Bottle of', 'otc preparation', 'Patent Medicine, Bottle of; Pharmaceuticals; Liquid']","['dill seed oil (overall material)', 'sodium bicarbonate (overall material)', 'blue (overall color)', 'black (overall color)', 'white (overall color)', 'box: 6 1/2 in x 2 3/8 in x 1 1/2 in; 16.51 cm x 6.0325 cm x 3.81 cm', 'bottle: 6 3/8 in x 2 1/4 in x 1 1/4 in; 16.1925 cm x 5.715 cm x 3.175 cm']","['United Kingdom: England, London']","['Medicine and Science: Medicine', 'Balm of America']",
ld1-1643399055209-1643399080575-1,"Norolar with Phenolphthalein, One Pint",ca 1950,http://n2t.net/ark:/65665/ng49ca746a5-6af5-704b-e053-15f76fa0b4fa,['Norwich Pharmacal Company'],"['otc preparation', '?; Patent Medicines; Drugs']",['overall: 8 1/8 in x 3 in x 2 3/4 in; 20.6375 cm x 7.62 cm x 6.985 cm'],"['United States: New York, Norwich']","['Medicine and Science: Medicine', 'Balm of America']",['Laxatives']
ld1-1643398775873-1643398791090-0,Monohydrate De Quinine Pharmacie Principale,,http://n2t.net/ark:/65665/ng49ca746a5-7826-704b-e053-15f76fa0b4fa,,"['Pharmaceutical', 'Monohydrate De Quinine; Pharmaceutical; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 3/4 in x 2 1/2 in; 1.905 cm x 6.35 cm'],['Sweden'],['Medicine and Science: Medicine'],
ld1-1643399486815-1643399532470-0,Nettle (Urtica Dioica),,http://n2t.net/ark:/65665/ng49ca746a5-5f78-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['Urtica Dioica', 'crude drug', 'herb package', 'Urtica Dioica; Pharmaceuticals; Drugs; Non-Liquid; Crude Drug']",['overall: 2 in x 2 in x 1 in; 5.08 cm x 5.08 cm x 2.54 cm'],"['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399076150-0,Sulfapyridine,,http://n2t.net/ark:/65665/ng49ca746a1-37c4-704b-e053-15f76fa0b4fa,['Abbott Laboratories'],"['otc preparation', 'pharmaceutical', 'Drugs']","['overall: 10.8 cm x 4 cm x 4 cm; 4 1/4 in x 1 9/16 in x 1 9/16 in', 'overall: 4 1/4 in x 1 5/8 in x 1 5/8 in; 10.795 cm x 4.1275 cm x 4.1275 cm']","['United States: Illinois, Chicago', 'United States: Louisiana, Saint Martinville']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997450-0,LUMBI,,http://n2t.net/ark:/65665/ng49ca746aa-a6ef-704b-e053-15f76fa0b4fa,,"['bottle', 'bottle; Pharmaceutical Container']","['glass (overall material)', 'paint (overall material)', 'overall: 17.6 cm x 7.1 cm x 7.3 cm; 6 15/16 in x 2 13/16 in x 2 7/8 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643398986850-1643398997890-1,Counter Irritation Device,19th century,http://n2t.net/ark:/65665/ng49ca746ab-0ff6-704b-e053-15f76fa0b4fa,,['lebenswecker'],"['ebony (overall material)', 'ivory (overall material)', 'steel (overall material)', 'overall: 26.3 cm x 3.5 cm; 10 3/8 in x 1 3/8 in']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643398775873-1643398785541-0,"Distilled Water, 10 cc.",1930,http://n2t.net/ark:/65665/ng49ca746a5-4319-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Water, Distilled', 'pharmaceutical', 'Water, Distilled; Pharmaceuticals; Drugs; Liquid']","['box: 3/4 in x 4 1/8 in x 3/4 in; 1.905 cm x 10.4775 cm x 1.905 cm', 'ampoule: 3 5/8 in x 3/4 in; 9.2075 cm x 1.905 cm']","['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399080554-1,Jeneen Liquid Douche Concentrate,ca 1976,http://n2t.net/ark:/65665/ng49ca746a5-8f97-704b-e053-15f76fa0b4fa,['Morton - Norwich Products'],"['feminine hygiene product', 'douche concentrate', '?; Douche; Patent Medicines; Drugs']",['overall: 7 1/8 in x 3 3/8 in x 1 1/2 in; 18.0975 cm x 8.5725 cm x 3.81 cm'],"['United States: New York, Norwich']","['Medicine and Science: Medicine', 'Health & Medicine', 'Beauty and Hygiene Products: Feminine Care', 'Beauty and Health']","[""Women's Health"", 'Feminine hygiene products']"
